sig_coef,size_cap,size_min,short_amp,annual_r,sharpe,max_dd,calmar,win_rate,final,method,long_coef,short_coef,target_vol
2.0,3.5,0.1,1.25,0.3455400621207534,2.925682101085608,-0.12119000674370933,2.8512257025572736,0.5425032037590773,1575.4651499606005,A,,,
2.0,3.5,0.1,1.3,0.3576287335169275,2.931806137224528,-0.125895971550251,2.8406686021258514,0.5433575395130287,1711.959682604908,A,,,
2.0,3.5,0.1,1.4,0.38204796344442493,2.941304420237814,-0.13524646130960535,2.8248277976740783,0.5433575395130287,2020.2965901553664,A,,,
2.0,3.5,0.1,1.5,0.406791700702013,2.948278887521314,-0.14451547717628735,2.8148659828717704,0.5433575395130287,2382.362049207811,A,,,
2.0,3.5,0.2,1.0,0.2850619508802541,2.847062838140871,-0.10128974868319984,2.8143218300583577,0.5403673643741991,1027.7085824692922,A,,,
2.0,3.5,0.2,1.05,0.2967413084137005,2.8635728224515695,-0.10470128190124797,2.8341707286218387,0.5412217001281504,1117.8196908570906,A,,,
2.0,3.5,0.2,1.1,0.3084996058404226,2.877364638713309,-0.10810399564712363,2.853729910663399,0.5407945322511747,1215.5970494797511,A,,,
2.0,3.5,0.2,1.15,0.3203371476474639,2.8888957908988884,-0.111497898995834,2.8730330394784658,0.541648868005126,1321.6725570250926,A,,,
2.0,3.5,0.2,1.2,0.3322542373199546,2.898555863581785,-0.11601500814869259,2.863890134749768,0.5412217001281504,1436.728485499756,A,,,
2.0,3.5,0.2,1.25,0.344251177316903,2.9066750041112424,-0.12074394142137192,2.8510844789763494,0.5425032037590773,1561.501355493537,A,,,
2.0,3.5,0.2,1.3,0.356328269046815,2.9135319426200006,-0.1254522948758852,2.84034875088849,0.5433575395130287,1696.7860983816108,A,,,
2.0,3.5,0.2,1.4,0.3807241079395425,2.924360177527264,-0.1348075307456167,2.8242050413190425,0.5433575395130287,2002.390128468048,A,,,
2.0,3.5,0.2,1.5,0.4054441433187257,2.9325002746345414,-0.14408125136825525,2.8139965433979794,0.5433575395130287,2361.2464986657164,A,,,
2.0,3.5,0.3,1.0,0.28487307836179343,2.813250248374201,-0.10254736284703304,2.7779659120706053,0.5403673643741991,1026.3062499380408,A,,,
2.0,3.5,0.3,1.05,0.296550719316776,2.831721202945513,-0.10595412212098829,2.7988596703972193,0.5412217001281504,1116.294399599147,A,,,
2.0,3.5,0.3,1.1,0.3083072885628084,2.847369601561048,-0.10935207426433859,2.8194004607313814,0.5407945322511747,1213.9383387163584,A,,,
2.0,3.5,0.3,1.15,0.3201430905421847,2.8606484256781894,-0.11274122833939156,2.839627483731498,0.541648868005126,1319.8691037368883,A,,,
2.0,3.5,0.3,1.2,0.33205842869542956,2.8719465042458654,-0.11674704244321774,2.844255595227886,0.5412217001281504,1434.7680356911712,A,,,
2.0,3.5,0.3,1.25,0.3440536054370964,2.881595889699937,-0.12147205965242931,2.8323682534201247,0.5425032037590773,1559.3706501693296,A,,,
2.0,3.5,0.3,1.3,0.35612892213139413,2.8898790212515286,-0.12617651408577027,2.822466008922314,0.5433575395130287,1694.4707938440097,A,,,
2.0,3.5,0.3,1.4,0.38052117543548314,2.9032676195554488,-0.13552400281776403,2.8077769806368624,0.5433575395130287,1999.6578200439644,A,,,
2.0,3.5,0.3,1.5,0.4052375775771122,2.91361702885655,-0.1447900438060241,2.798794495290097,0.5433575395130287,2358.02452228462,A,,,
2.0,3.5,0.5,1.0,0.2889416249200478,2.703271309764293,-0.11077810238193686,2.6082918799587755,0.5403673643741991,1056.8951092661107,A,,,
2.0,3.5,0.5,1.05,0.30065594365547677,2.728982255732037,-0.11415361750207109,2.633783757663413,0.5412217001281504,1149.5628798224511,A,,,
