sig_coef,size_cap,size_min,short_amp,annual_r,sharpe,max_dd,calmar,win_rate,final,method,long_coef,short_coef,target_vol
3.0,5.0,0.3,1.2,0.5279346444732782,3.098368815309574,-0.17008378398462828,3.1039681273847455,0.5412217001281504,5131.861697711427,A,,,
3.0,5.0,0.1,1.15,0.5100173957824652,3.1053863604922016,-0.16447108744139574,3.100954725335505,0.541648868005126,4599.233939965314,A,,,
3.0,5.0,0.2,1.15,0.5097977760724588,3.1014183682143335,-0.1636160291764414,3.1158180444698327,0.541648868005126,4593.02362047445,A,,,
3.0,5.0,0.3,1.15,0.5079797579083718,3.08219252496602,-0.16348789456544244,3.1071398849352296,0.541648868005126,4541.901087876489,A,,,
3.0,4.0,0.3,1.15,0.4955809737449459,3.1337781253666823,-0.16348789456544216,3.0313007275689823,0.541648868005126,4206.5762849859575,A,,,
3.0,5.0,0.1,1.1,0.49022954337200986,3.0881340930414996,-0.1585741354520314,3.091484887964621,0.5407945322511747,4068.805577572572,A,,,
3.0,5.0,0.2,1.1,0.49001280164368866,3.083969630406433,-0.15832050130203212,3.095068532589336,0.5407945322511747,4063.3114924895585,A,,,
3.0,4.0,0.2,1.1,0.4780573841287772,3.138149722135646,-0.1583205013020317,3.0195545125060965,0.5407945322511747,3770.3204565142805,A,,,
3.0,5.0,0.1,1.05,0.4706346517775648,3.068503971702838,-0.15368489697644463,3.062335083256094,0.5412217001281504,3598.0431519696153,A,,,
3.0,5.0,0.2,1.05,0.470420759966351,3.064131113402208,-0.15342978904497795,3.0660327625715964,0.5412217001281504,3593.1847347185517,A,,,
3.0,5.0,0.1,1.0,0.4512316774782166,3.0460098188480345,-0.14877629885465649,3.0329540454493817,0.5403673643741991,3180.409622433449,A,,,
3.0,5.0,0.2,1.0,0.45102060767130614,3.041417118501789,-0.14851971130607278,3.0367727199646426,0.5403673643741991,3176.115133367459,A,,,
3.0,4.0,0.2,1.0,0.43995902089587635,3.0978178381765944,-0.14851971130607255,2.962293806168257,0.5403673643741991,2958.1654791889814,A,,,
3.0,3.5,0.2,1.0,0.43312660950242865,3.1184579639429777,-0.14851971130607253,2.9162904081454366,0.5403673643741991,2830.3096138499295,A,,,
3.0,3.0,0.2,1.0,0.424259915029394,3.122846030326674,-0.14851971130607247,2.856589952259404,0.5403673643741991,2671.7473535718314,A,,,
2.0,5.0,0.1,1.5,0.40853230099248594,2.9467360958247637,-0.1445154771762872,2.826910369566422,0.5433575395130287,2409.8857028510906,A,,,
2.0,5.0,0.2,1.5,0.40718307629855754,2.9310516623564697,-0.14408125136825511,2.826065656924678,0.5433575395130287,2388.5262023603345,A,,,
2.0,4.0,0.2,1.5,0.4069100931793781,2.9312661949999463,-0.14408125136825448,2.8241710098655686,0.5433575395130287,2384.2252276101453,A,,,
2.0,5.0,0.5,1.4,0.3865314366610215,2.840715184591049,-0.14058203627771051,2.749508023183376,0.5433575395130287,2082.0063442393957,A,,,
