date,signal_strength,strategy_return,us_return
2020-06-22,,0.006634,-0.00779
2020-06-23,,-0.000488,0.010277
2020-06-24,,-0.003801,0.007867
2020-06-25,,-0.001567,-0.022025
2020-06-26,,0.000649,0.001343
2020-06-29,,-0.000178,-0.023437
2020-06-30,,-0.003642,0.01899
2020-07-01,,-0.025345,0.012768
2020-07-02,,-0.00187,0.010101
2020-07-06,,0.010006,0.003953
2020-07-07,,-0.009632,0.023705
2020-07-08,,-0.00416,-0.015689
2020-07-09,,-0.013342,0.010651
2020-07-10,,-0.005401,-0.001137
2020-07-13,,0.027231,0.011917
2020-07-14,,-0.000826,-0.012677
2020-07-15,,0.000575,0.009953
2020-07-16,,0.002099,0.014293
2020-07-17,,-0.001412,-0.00267
2020-07-20,,0.003843,-0.004685
2020-07-21,,-0.001962,0.015989
2020-07-22,,-0.000429,0.001545
2020-07-27,,0.007999,0.008591
2020-07-28,,-0.005831,0.006198
2020-07-29,,-0.009333,-0.009899
2020-07-30,,-0.01064,0.010145
2020-07-31,,-0.015415,-0.000806
2020-08-03,,0.002732,0.00521
2020-08-04,,0.002399,-0.002117
2020-08-05,,0.009109,0.008046
2020-08-06,,-0.004617,0.012191
2020-08-07,,0.001611,0.004875
2020-08-11,,0.008702,0.001498
2020-08-12,,0.006875,-0.001971
2020-08-13,,0.002222,0.01326
2020-08-14,,0.001715,-0.000418
2020-08-17,,-0.005537,-7e-05
2020-08-18,,0.000713,0.012884
2020-08-19,,0.005185,0.006188
2020-08-20,,-0.002218,-0.004715
2020-08-21,,-0.007183,-0.001511
2020-08-24,,-0.003224,0.005157
2020-08-25,,0.002626,0.015187
2020-08-26,,-0.000265,0.003302
2020-08-27,,-0.002778,0.009873
2020-08-28,,-0.00358,-0.005387
2020-08-31,,0.007911,0.006553
2020-09-01,,0.002792,-0.002923
2020-09-02,,-0.008306,0.010461
2020-09-03,,8.2e-05,0.013847
2020-09-04,,0.008149,-0.031738
2020-09-08,,-0.003605,-0.011553
2020-09-09,,-0.002629,-0.013115
2020-09-10,,1.3e-05,0.018867
2020-09-11,,0.000908,-0.014327
2020-09-14,,0.003516,0.001509
2020-09-15,,-0.002639,0.010611
2020-09-16,,0.001183,0.008197
2020-09-17,,-0.011599,-0.005577
2020-09-18,,0.000213,-0.014054
2020-09-23,,0.002056,-0.013912
2020-09-24,,0.001739,-0.016401
2020-09-25,,0.000134,-0.000422
2020-09-28,,0.005887,0.013021
2020-09-29,,-0.00571,0.020915
2020-09-30,,-0.006879,-0.007759
2020-10-02,,-0.018816,0.008162
2020-10-05,,0.00523,-0.004231
2020-10-06,,0.001101,0.013219
2020-10-07,,-0.002685,-0.018505
2020-10-08,,-0.003014,0.022855
2020-10-09,,-0.010251,0.006564
2020-10-12,,-0.001362,0.010407
2020-10-13,,0.0,0.013299
2020-10-14,,-0.000141,-0.000193
2020-10-15,,-0.002167,-0.011069
2020-10-16,,-0.007709,0.003709
2020-10-19,,0.003215,-0.009076
2020-10-20,,-0.005536,-0.0123
2020-10-21,,0.00575,0.008015
2020-10-22,,-0.014713,-0.005454
2020-10-23,,0.000292,0.002048
2020-10-26,,-0.002389,0.008769
2020-10-27,,-0.00116,-0.019217
2020-10-28,,0.008794,-0.000467
2020-10-29,,0.012129,-0.031605
2020-10-30,,-0.012761,0.006335
2020-11-02,,0.016462,-0.021825
2020-11-04,,-0.00596,0.007134
2020-11-05,,0.016665,0.021269
2020-11-06,,0.013384,0.019496
2020-11-09,,0.001665,-0.003002
2020-11-10,,0.007995,-0.003273
2020-11-11,,0.008431,-0.003547
2020-11-12,,-0.001331,0.008766
2020-11-13,,-0.003537,-0.013394
2020-11-16,,0.004785,0.016225
2020-11-17,,-0.003679,0.013099
2020-11-18,,-0.005216,-0.004245
2020-11-19,,0.000783,-0.006848
2020-11-20,,0.005257,0.004944
2020-11-24,,0.001018,-0.005242
2020-11-25,,-0.010886,0.014867
2020-11-27,,0.005631,0.001205
2020-11-30,,-0.023781,0.002153
2020-12-01,,-0.007867,-0.006068
2020-12-02,,-0.002563,0.00744
2020-12-03,,0.008647,-0.006249
2020-12-04,,-0.001113,0.002795
2020-12-07,,-0.005956,0.00095
2020-12-08,,4.8e-05,-0.002278
2020-12-09,,0.001753,-0.002093
2020-12-10,,-0.002246,-0.000953
2020-12-11,,0.001337,-0.00089
2020-12-14,,0.002,-0.004776
2020-12-15,,-0.011329,0.001472
2020-12-16,,0.00218,0.01348
2020-12-17,,-0.001258,0.006556
2020-12-18,,-0.010079,0.006826
2020-12-21,,-0.008458,-0.004852
2020-12-22,,-0.01178,-0.011296
2020-12-23,,0.000928,-0.004307
2020-12-24,,0.006273,0.002163
2020-12-28,,0.001874,0.002095
2020-12-29,,0.008697,0.011401
2020-12-30,,-0.005317,0.000313
2021-01-04,,-0.013909,0.00601
2021-01-05,,0.00531,-0.008459
2021-01-06,,0.016883,0.007465
2021-01-07,,0.004028,0.010211
2021-01-08,,0.007408,0.019291
2021-01-12,,0.00153,0.020619
2021-01-13,,0.020877,0.015274
2021-01-14,,0.013911,-6e-05
2021-01-15,,-0.009511,-0.006363
2021-01-19,,0.004481,-0.00772
2021-01-20,,-0.006094,0.00567
2021-01-21,,0.000529,0.018892
2021-01-22,,0.00528,0.00465
2021-01-25,,0.003813,-0.003398
2021-01-26,,0.009964,0.003704
2021-01-27,,-0.003572,-0.000644
2021-01-28,,0.011688,-0.030829
2021-01-29,,-0.010172,0.003145
2021-02-01,,0.006664,-0.02333
2021-02-02,,0.00926,0.025986
2021-02-03,,0.003135,0.021237
2021-02-04,,0.00098,-0.005596
2021-02-05,,-0.000714,0.010663
2021-02-08,,0.00881,0.009555
2021-02-09,,-0.007017,0.00569
2021-02-10,,0.002027,-0.005542
2021-02-12,,-0.001728,-0.009869
2021-02-16,,0.016661,0.001411
2021-02-17,,0.011403,-0.004345
2021-02-18,,-0.020158,0.005779
2021-02-19,,-0.008137,0.000293
2021-02-22,,0.005389,-0.005803
2021-02-24,,-0.0135,-0.021106
2021-02-25,,-0.005446,0.010488
2021-02-26,,-0.013012,-0.037197
2021-03-01,,-0.002685,0.004175
2021-03-02,,-0.011585,0.023456
2021-03-03,,0.007616,-0.01152
2021-03-04,,-0.003243,-0.023492
2021-03-05,,0.009907,-0.021168
2021-03-08,,0.000981,0.006353
2021-03-09,,0.005625,0.001212
2021-03-10,,0.00175,0.037768
2021-03-11,,-0.000217,0.005094
2021-03-12,,7.9e-05,0.015326
2021-03-15,,0.010196,0.002947
2021-03-16,,0.002076,0.013432
2021-03-17,,0.004829,-0.010354
2021-03-18,,0.012585,0.01405
2021-03-19,,0.008288,-0.024468
2021-03-22,,0.002099,0.005983
2021-03-23,,-0.006364,0.006583
2021-03-24,,-0.016918,-0.009386
2021-03-25,,0.009875,-0.014785
2021-03-26,,0.001627,0.008759
2021-03-29,,-0.004142,0.008319
2021-03-30,,-0.003476,-0.00548
2021-03-31,,-0.003368,0.009809
2021-04-01,,-0.01463,0.007795
2021-04-05,,0.016481,0.008032
2021-04-06,,-0.018933,0.022725
2021-04-07,,0.004202,0.004329
2021-04-08,,-0.010457,-0.002988
2021-04-09,,0.009067,0.004726
2021-04-12,,-0.008185,0.009523
2021-04-13,,0.005201,0.006421
2021-04-14,,-0.003026,0.010559
2021-04-15,,0.00485,-0.009833
2021-04-16,,-4.7e-05,0.007166
2021-04-19,,-0.006916,0.007732
2021-04-20,,-0.009503,-0.01123
2021-04-21,,-0.001815,-0.012595
2021-04-22,,-0.0015,0.013325
2021-04-23,,0.003828,-0.011071
2021-04-26,,-0.00215,0.010456
2021-04-27,,0.001902,0.004387
2021-04-28,,0.00736,-0.001176
2021-04-30,,-0.00778,-0.001177
2021-05-06,,0.007592,0.003871
2021-05-07,,0.000564,0.002163
2021-05-10,,0.008696,0.008975
2021-05-11,,-0.003845,-0.017791
2021-05-12,,-0.004312,-0.011292
2021-05-13,,-0.002702,-0.033858
2021-05-14,,0.003414,0.007081
2021-05-17,,-0.011122,0.017339
2021-05-18,,0.010032,-0.001816
2021-05-19,,0.000322,-0.007804
2021-05-20,,-0.000929,-0.008397
2021-05-21,,-0.006204,0.010258
2021-05-24,,0.009095,-0.005018
2021-05-25,,-0.002365,0.009908
2021-05-26,,0.001402,0.003172
2021-05-27,,-0.006728,0.009546
2021-05-28,,0.007516,0.004003
2021-06-01,,-0.00962,-0.001387
2021-06-02,,0.002579,-0.001909
2021-06-03,,0.005995,-0.004637
2021-06-04,,-0.000799,-0.011881
2021-06-07,,-0.004481,0.008016
2021-06-08,,0.020241,0.0
2021-06-09,,-0.004154,0.008069
2021-06-10,,-0.005277,-0.00551
2021-06-11,,-0.001108,0.004724
2021-06-14,,-0.001337,0.005457
2021-06-15,,0.007244,0.000288
2021-06-16,,0.004764,-0.00531
2021-06-17,,-0.007048,0.000464
2021-06-18,,-0.00141,0.00377
2021-06-21,,-0.000464,-0.005258
2021-06-22,,0.011408,0.007707
2021-06-23,,0.001961,0.00941
2021-06-24,,0.004679,0.007721
2021-06-25,,0.002079,0.003405
2021-06-28,,0.000564,0.006335
2021-06-29,,0.000663,0.000225
2021-06-30,,-0.00611,0.002472
2021-07-01,,-0.003488,0.000785
2021-07-02,,0.006299,0.005657
2021-07-06,,-0.005696,0.008799
2021-07-07,,-0.000339,0.001159
2021-07-08,,-0.007678,-0.000552
2021-07-09,,0.007309,-0.002483
2021-07-12,,0.000174,0.009347
2021-07-13,,0.006644,0.00685
2021-07-14,,0.004011,-0.011974
2021-07-15,,-0.009113,-0.001817
2021-07-16,,-0.001387,-0.005408
2021-07-19,,-0.001568,-0.012318
2021-07-20,,0.003476,-0.01146
2021-07-21,,-0.011503,0.018469
2021-07-26,,-0.004646,0.009206
2021-07-27,,0.003465,0.007421
2021-07-28,,0.001424,-0.010128
2021-07-29,,-0.001452,-0.003228
2021-07-30,,-0.007761,0.011254
2021-08-02,,0.0053,-0.020573
2021-08-03,,-0.002325,0.002882
2021-08-04,,-0.00367,0.007405
2021-08-05,,0.004066,-0.00971
2021-08-06,,0.006311,0.009583
2021-08-10,,-0.00277,-0.006804
2021-08-11,,0.003984,0.003928
2021-08-12,,-0.002037,0.00292
2021-08-13,,-0.000556,0.00044
2021-08-16,,-0.012886,-0.002856
2021-08-17,,0.000188,-0.004626
2021-08-18,,0.000289,-0.023739
2021-08-19,,-0.013091,0.003571
2021-08-20,,0.004609,-0.006382
2021-08-23,,0.001249,0.009606
2021-08-24,,0.001654,0.012893
2021-08-25,,-0.002553,0.007059
2021-08-26,,-0.002386,0.003864
2021-08-27,,-0.002642,-0.009237
2021-08-30,,0.001378,0.009101
2021-08-31,,0.00548,0.007534
2021-09-01,,0.010202,0.002401
2021-09-02,,-0.000547,-5.4e-05
2021-09-03,,0.012315,-5.4e-05
2021-09-07,,-0.004844,-0.000599
2021-09-08,,0.010267,0.002943
2021-09-09,,0.007646,0.001141
2021-09-10,,0.007992,-0.001302
2021-09-13,,0.008993,-0.006141
2021-09-14,,0.002608,0.002461
2021-09-15,,-0.00371,-0.003327
2021-09-16,,-0.004988,0.006457
2021-09-17,,0.000774,0.004567
2021-09-21,,0.006882,-0.003518
2021-09-22,,-0.006863,0.001503
2021-09-24,,0.000936,0.013618
2021-09-27,,0.000132,0.003746
2021-09-28,,0.002,0.005354
2021-09-29,,-0.00464,-0.019259
2021-09-30,,-0.004791,0.000988
2021-10-01,,-0.010457,-0.016658
2021-10-04,,-0.020086,0.007523
2021-10-05,,0.004916,-0.007909
2021-10-06,,0.0042,0.004014
2021-10-07,,-0.004069,0.003165
2021-10-08,,0.002369,0.015554
2021-10-11,,0.022631,-0.004578
2021-10-12,,0.002727,-0.004052
2021-10-13,,-0.0076,0.007917
2021-10-14,,0.000561,0.004909
2021-10-15,,-2.8e-05,0.010476
2021-10-18,,0.003604,0.015309
2021-10-19,,-0.009278,0.012222
2021-10-20,,-0.002598,-0.002822
2021-10-21,,-0.010629,-0.000734
2021-10-22,,-0.00471,0.014687
2021-10-25,,0.008234,-0.003567
2021-10-26,,-0.00237,0.024799
2021-10-27,,-0.007346,0.000152
2021-10-28,,-0.000708,0.002227
2021-10-29,,-0.000165,0.013283
2021-11-01,,0.006464,0.002592
2021-11-02,,-0.010374,0.018345
2021-11-04,,-0.00308,-0.006737
2021-11-05,,-0.001202,0.013471
2021-11-08,,-0.003401,0.006431
2021-11-09,,-0.015897,-0.014153
2021-11-10,,-0.003731,-0.018486
2021-11-11,,0.004548,-0.003718
2021-11-12,,0.003323,-0.0027
2021-11-15,,-0.00037,0.003348
2021-11-16,,-0.00195,-0.000834
2021-11-17,,-0.007704,0.015765
2021-11-18,,-0.00866,0.006382
2021-11-19,,0.000866,0.011338
2021-11-22,,0.006179,0.004323
2021-11-24,,-0.000544,-0.002507
2021-11-26,,-0.015985,0.002054
2021-11-29,,-0.015711,-0.027265
2021-11-30,,-0.027474,0.015534
2021-12-01,,0.015042,-0.013511
2021-12-02,,-0.00874,-0.018049
2021-12-03,,0.011413,0.014247
2021-12-06,,-0.007434,-0.019449
2021-12-07,,0.008656,0.01142
2021-12-08,,-0.001633,0.023325
2021-12-09,,-0.002618,0.002516
2021-12-10,,0.001112,-0.01733
2021-12-13,,-0.005596,0.006976
2021-12-14,,0.003856,-0.025757
2021-12-15,,0.008398,-0.005808
2021-12-16,,0.002067,0.012692
2021-12-17,,-0.001115,-0.022082
2021-12-20,,-0.021975,-0.006815
2021-12-21,,0.00929,-0.016144
2021-12-22,,-0.006739,0.025906
2021-12-23,,-0.003481,0.01824
2021-12-27,,-0.003493,0.013872
2021-12-28,,-0.003404,0.009745
2021-12-29,,0.006614,0.000439
2021-12-30,,-0.003487,0.001997
2022-01-04,,0.011372,-0.003598
2022-01-05,,0.01109,-0.006086
2022-01-06,,-0.00595,-0.026982
2022-01-07,,0.008194,-0.002606
2022-01-11,,0.001646,-0.016662
2022-01-12,,0.00973,0.009634
2022-01-13,,0.01308,0.006594
2022-01-14,,0.00337,-0.0201
2022-01-18,,-0.007519,-0.00466
2022-01-19,,-0.011149,-0.018929
2022-01-20,,0.010762,-0.018049
2022-01-21,,0.00597,-0.018224
2022-01-24,,0.009243,-0.029322
2022-01-25,,-0.007771,0.012028
2022-01-26,,-0.003748,-0.016923
2022-01-27,,-0.008817,-0.004847
2022-01-28,,0.008098,-0.02424
2022-01-31,,0.004269,0.021801
2022-02-01,,-0.00042,0.038462
2022-02-02,,0.017727,0.006056
2022-02-03,,0.008939,-0.005965
2022-02-04,,0.001534,-0.030601
2022-02-07,,0.008991,0.028444
2022-02-08,,-0.003102,-0.002061
2022-02-09,,-0.00356,0.014074
2022-02-10,,-0.002621,0.013236
2022-02-14,,0.013398,-0.017241
2022-02-15,,-0.001119,0.005707
2022-02-16,,-0.001767,0.022368
2022-02-17,,-0.004958,0.002856
2022-02-18,,0.001204,-0.02676
2022-02-22,,-0.007404,-0.006184
2022-02-24,,-0.006254,-0.029167
2022-02-25,,-0.016655,0.022852
2022-02-28,,0.008134,0.019795
2022-03-01,,-0.002555,0.007038
2022-03-02,,-0.010919,-0.015161
2022-03-03,,0.008138,0.021003
2022-03-04,,-0.012305,-0.022645
2022-03-07,,0.000253,-0.015886
2022-03-08,,-0.02063,-0.049009
2022-03-09,,-0.001439,0.002084
2022-03-10,,0.009295,0.032165
2022-03-11,,0.019504,0.00711
2022-03-14,,0.004897,-0.019236
2022-03-15,,0.014752,-0.016675
2022-03-16,,0.010544,0.033488
2022-03-17,,0.004588,0.034114
2022-03-18,,-0.000217,0.016666
2022-03-22,,-0.002032,0.021052
2022-03-23,,0.011098,0.024822
2022-03-24,,0.00259,-0.012409
2022-03-25,,0.000154,0.007791
2022-03-28,,-0.007431,-0.001742
2022-03-29,,0.006238,0.026669
2022-03-30,,-0.009548,0.017424
2022-03-31,,-0.009187,-0.015193
2022-04-01,,0.007324,-0.019192
2022-04-04,,0.004178,0.001243
2022-04-05,,-0.01612,0.022459
2022-04-06,,-0.007915,-0.023444
2022-04-07,,-0.001629,-0.025521
2022-04-08,,-0.006931,0.005105
2022-04-11,,0.003526,-0.009219
2022-04-12,,-0.009055,-0.018554
2022-04-13,,0.006155,0.002214
2022-04-14,,-0.007441,0.024867
2022-04-18,,0.000156,-0.013983
2022-04-19,,0.004514,0.003027
2022-04-20,,0.007986,0.029004
2022-04-21,,0.002506,-0.012871
2022-04-22,,0.000478,-0.009683
2022-04-25,,-0.004597,-0.023222
2022-04-26,,0.002951,0.007223
2022-04-27,,0.000982,-0.050596
2022-04-28,,0.010563,0.000119
2022-05-02,,-0.001447,0.020517
2022-05-06,,0.000526,0.014612
2022-05-09,,-0.0077,-0.012673
2022-05-10,,0.007427,-0.042618
2022-05-11,,0.002413,-0.002972
2022-05-12,,-0.002049,-0.035837
2022-05-13,,0.011017,0.006871
2022-05-16,,-0.022306,0.039372
2022-05-17,,-0.005694,-0.021599
2022-05-18,,-0.008443,0.02523
2022-05-19,,0.01791,-0.065384
2022-05-20,,0.002893,0.000701
2022-05-23,,0.001694,-0.017425
2022-05-24,,-0.005441,0.007478
2022-05-25,,0.005201,-0.025732
2022-05-26,,-0.010289,0.028225
2022-05-27,,-0.006282,0.049044
2022-05-31,,-0.00525,0.034306
2022-06-01,,0.004359,0.005073
2022-06-02,,-0.000409,-0.010418
2022-06-03,,-0.006288,0.030602
2022-06-06,,0.011515,-0.029249
2022-06-07,,0.002938,0.01
2022-06-08,,0.013787,-0.002459
2022-06-09,,0.010572,-0.005903
2022-06-10,,-0.009685,-0.018076
2022-06-13,,0.006416,-0.039875
2022-06-14,,0.003093,-0.046168
2022-06-15,,-0.011674,-0.000798
2022-06-16,,-0.003734,0.028107
2022-06-17,,0.010531,-0.048954
2022-06-21,,0.002808,0.010919
2022-06-22,,0.004619,0.028604
2022-06-23,,0.011841,-0.001933
2022-06-24,,0.00536,0.01571
2022-06-27,,0.004131,0.038138
2022-06-28,,0.010659,-0.010477
2022-06-29,,-0.003387,-0.039945
2022-06-30,,-0.000181,-0.000788
2022-07-01,,-0.018243,-0.014692
2022-07-05,,-0.003968,0.018403
2022-07-06,,-0.021087,0.022356
2022-07-07,,0.003937,-0.003284
2022-07-08,,-0.000974,0.025794
2022-07-11,,0.00405,0.000136
2022-07-12,,-0.004213,-0.027396
2022-07-13,,0.005966,-0.006041
2022-07-14,,0.013866,0.008198
2022-07-15,,0.001167,-0.000841
2022-07-19,,0.001162,0.016136
2022-07-20,,0.00519,0.030635
2022-07-21,,0.003535,0.016432
2022-07-22,,-0.000443,0.022869
2022-07-25,,0.004788,-0.005782
2022-07-26,,0.002691,-0.008595
2022-07-27,,0.001293,-0.032199
2022-07-28,,-0.005847,0.03785
2022-07-29,,-0.007499,0.017197
2022-08-01,,0.007247,0.038788
2022-08-02,,-0.014776,0.004974
2022-08-03,,-0.007664,-0.006844
2022-08-04,,-0.006778,0.024366
2022-08-05,,0.008608,0.004085
2022-08-08,,0.013367,-0.017049
2022-08-09,,-0.00836,0.004503
2022-08-10,,-0.003244,-0.015935
2022-08-12,,0.013215,0.028199
2022-08-15,,0.001095,0.02263
2022-08-16,,0.000956,0.006886
2022-08-17,,0.004398,0.011047
2022-08-18,,-0.006185,-0.010753
2022-08-19,,0.003314,-0.000292
2022-08-22,,0.00665,-0.020636
2022-08-23,,-0.002764,-0.027756
2022-08-24,,-0.002679,0.002824
2022-08-25,,0.002984,0.004286
2022-08-26,,-0.004161,0.011948
2022-08-29,,0.011121,-0.038073
2022-08-30,,0.007585,-0.005323
2022-08-31,,0.001465,-0.011144
2022-09-01,,-0.01423,-0.009869
2022-09-02,,-0.002918,0.009131
2022-09-06,,-0.006753,-0.009176
2022-09-07,,-0.006471,-0.002058
2022-09-08,,0.008513,0.030676
2022-09-09,,-0.005165,0.009316
2022-09-12,,-0.008534,0.018957
2022-09-13,,0.001657,0.012889
2022-09-14,,0.004128,-0.051561
2022-09-15,,0.002117,0.012847
2022-09-16,,0.004027,-0.005124
2022-09-20,,-0.005001,-0.008039
2022-09-21,,-0.00719,-0.016955
2022-09-22,,0.00603,-0.023675
2022-09-26,,0.003516,-0.023075
2022-09-27,,0.007273,-0.002254
2022-09-28,,-0.005552,0.003149
2022-09-29,,-0.002777,0.027022
2022-09-30,,-0.007617,-0.034549
2022-10-03,,0.010396,-0.019682
2022-10-04,,0.016993,0.000983
2022-10-05,,-0.007931,0.034925
2022-10-06,,0.002571,-0.005896
2022-10-07,,0.001118,-0.007089
2022-10-11,,-0.002524,-0.034395
2022-10-12,,0.00563,-0.008156
2022-10-13,,-0.005711,0.002597
2022-10-14,,0.002042,0.010935
2022-10-17,,-0.005235,-0.037361
2022-10-18,,-0.001696,0.040585
2022-10-19,,0.007141,0.013783
2022-10-20,,0.003905,-0.011212
2022-10-21,,-0.005203,-0.019348
2022-10-24,,-0.01116,0.029125
2022-10-25,,0.005646,0.004143
2022-10-26,,-0.005993,0.025037
2022-10-27,,-0.013123,-0.008051
2022-10-28,,-0.006285,-0.003851
2022-10-31,,0.000678,0.000898
2022-11-01,,0.010913,-0.006416
2022-11-02,,0.011036,-0.010136
2022-11-04,,-0.005211,-0.037806
2022-11-07,,0.004958,0.00836
2022-11-08,,0.003212,-0.006982
2022-11-09,,-0.008743,-0.00249
2022-11-10,,0.009021,-0.030543
2022-11-11,,0.006595,0.073084
