,MOM
2010-11-11,-0.011578694010007357
2010-11-12,-0.0057539981268158995
2010-11-15,0.0021693127452702566
2010-11-16,0.0016093025611416004
2010-11-17,-0.00157129070939908
2010-11-18,0.005882101928006381
2010-11-19,-0.00036583702752655996
2010-11-22,0.00013990386988958032
2010-11-24,0.01132713419065718
2010-11-26,-0.0036376900932774655
2010-11-29,0.0010664206314513
2010-11-30,-0.00042327305061136064
2010-12-01,0.005348618904288623
2010-12-02,0.0035458255375340236
2010-12-03,-0.0006419324181183798
2010-12-06,3.502375707860008e-05
2010-12-07,-0.00800976996673392
2010-12-08,0.0002663870960594992
2010-12-09,-0.00017102658974500317
2010-12-10,-0.004350402617986001
2010-12-13,2.2024023952920205e-05
2010-12-14,0.00259957701724656
2010-12-15,0.0004590362504280003
2010-12-16,-0.0002588364719146799
2010-12-17,-0.0024530718820278134
2010-12-20,-0.0027508233161049295
2010-12-21,0.00397724664787988
2010-12-22,0.0030771793170763597
2010-12-27,0.00158558567860384
2010-12-28,0.00020710966633450008
2010-12-29,-0.00196862875835534
2010-12-30,-0.0021099817682578388
2011-01-04,0.004052935738704714
2011-01-05,0.0007073866322547804
2011-01-06,0.00436869067724582
2011-01-07,0.0027858248985272796
2011-01-11,0.0026482013287124494
2011-01-12,0.0034636308817455
2011-01-13,0.0005094611367110023
2011-01-14,-5.907009477247984e-05
2011-01-18,0.00741500764880494
2011-01-19,0.0009764006764824803
2011-01-20,-0.00478824127413454
2011-01-21,-0.017438746599339763
2011-01-24,-0.0011120132428043801
2011-01-25,0.014489979530762481
2011-01-26,0.0018837569967768198
2011-01-27,0.0037179721715365393
2011-01-28,0.001801492403230921
2011-01-31,0.0029616956472585595
2011-02-01,-0.0026700638793190398
2011-02-02,0.00902015585516908
2011-02-03,-0.01035469555120664
2011-02-04,-0.0028751586160530003
2011-02-07,-0.0020194636688785792
2011-02-08,0.0022662569468549403
2011-02-09,-0.01153104845740692
2011-02-10,0.007354230643169579
2011-02-14,0.11809901591584249
2011-02-15,0.00509434820502782
2011-02-16,0.004713780291568919
2011-02-17,-0.0053287119144335635
2011-02-18,-0.0009335830266230602
2011-02-22,-0.0153569338436744
2011-02-23,0.00352781683417798
2011-02-24,-0.0054985239643977005
2011-02-25,0.006266565820191361
2011-02-28,0.006257310171935499
2011-03-01,0.00947361022310464
2011-03-02,-0.0021394414924781613
2011-03-03,0.0005712201522189767
2011-03-04,-0.00204496271368238
2011-03-07,-0.0002707112179610406
2011-03-08,-0.002772307792589859
2011-03-09,-0.006041931765393541
2011-03-10,-0.0162653651054755
2011-03-11,-0.003215833717496062
2011-03-14,-0.004160389798387301
2011-03-15,0.009624217072179517
2011-03-16,-0.011637177031542704
2011-03-17,0.017435309640124737
2011-03-18,0.0038290052579282993
2011-03-22,-0.031072529994340944
2011-03-23,-0.00025501758559297837
2011-03-24,0.00964665952608198
2011-03-25,-0.010975946570309779
2011-03-28,0.010242156357714378
2011-03-29,0.00906231256281604
2011-03-30,0.012588248428588418
2011-03-31,-0.0030980464952204993
2011-04-01,0.007921595695121979
2011-04-04,0.008618045507255099
2011-04-05,-0.01278060105149896
2011-04-06,-0.00573821186717074
2011-04-07,-0.0060415938852614
2011-04-08,-0.0034330678880191805
2011-04-11,0.00320993484718582
2011-04-12,-0.0029246310230600994
2011-04-13,0.00412018585043174
2011-04-14,-0.0007667796168987608
2011-04-15,-0.00022309244687053996
2011-04-18,0.00620660551294278
2011-04-19,-0.0033463470940659798
2011-04-20,0.0014562998061364396
2011-04-21,0.0006776797850765262
2011-04-25,-3.723916685766007e-05
2011-04-26,0.0013105733295343206
2011-04-27,0.00402345805086324
2011-04-28,0.0003152634000059204
2011-05-02,-0.007356712495701239
2011-05-06,-0.0015949302668016602
2011-05-09,0.00017783838905618098
2011-05-10,0.0006849553737457831
2011-05-11,-0.00041036235231344063
2011-05-12,-0.001464516851805501
2011-05-13,0.0029417455676567627
2011-05-16,0.006611200453438539
2011-05-17,0.014238940015658659
2011-05-18,-0.0011841816510658604
2011-05-19,0.009701038891474879
2011-05-20,0.0022659213096595998
2011-05-23,0.0006138667039464994
2011-05-24,-0.004540875837100019
2011-05-25,0.0014376425473322197
2011-05-26,0.00113556108954374
2011-05-27,-0.0018096517488606595
2011-05-31,-0.0024560904927764405
2011-06-01,0.005052406663994761
2011-06-02,0.00020916648735453655
2011-06-03,-0.0019786214545736373
2011-06-06,0.01904535833455462
2011-06-07,0.0006983298424866786
2011-06-08,0.0005696560823809599
2011-06-09,1.881691631912025e-05
2011-06-10,0.00836490134395658
2011-06-13,-0.0014310258321011203
2011-06-14,-0.02547257355911964
2011-06-15,0.004379816727419307
2011-06-16,0.00023674601866054005
2011-06-17,0.002051407760316459
2011-06-20,-0.01049629167687972
2011-06-21,-0.0082713169577656
2011-06-22,-0.00721339234476554
2011-06-23,0.0031702642622057796
2011-06-24,-0.0035708136976217997
2011-06-27,0.004505974180627986
2011-06-28,-0.0009359105679146799
2011-06-29,0.0014896987603105795
2011-06-30,3.268768274377622e-05
2011-07-01,-0.0007362721016021406
2011-07-05,0.0008195226366871397
2011-07-06,-0.0028181970149204804
2011-07-07,0.00196245179948558
2011-07-08,-0.0009332757955371599
2011-07-11,-0.00013481083996355972
2011-07-12,0.004150976157282219
2011-07-13,-0.004572429946013161
2011-07-14,0.0036258387177702327
2011-07-15,0.00024239248138432004
2011-07-19,0.00138876455176158
2011-07-20,-0.00183022617527836
2011-07-21,-0.00013102058031508004
2011-07-22,0.00317848204310662
2011-07-25,0.0022718643916634198
2011-07-26,-0.0005932130889198399
2011-07-27,0.0035632750896088003
2011-07-28,-0.004519131272431235
2011-07-29,0.007534755799914996
2011-08-01,-0.00099304242193604
2011-08-02,0.0019573706333484596
2011-08-03,0.0003085040558856002
2011-08-04,0.0025490698263466605
2011-08-05,0.0021098798067276207
2011-08-08,0.008265780659820159
2011-08-09,-0.00991625791946144
2011-08-10,-0.0005673305677277593
2011-08-11,-0.003384900628706781
2011-08-12,0.009007678467371301
2011-08-15,-0.0038847973346647
2011-08-16,-0.00441577153714846
2011-08-17,-0.0007191610492079399
2011-08-18,0.020319165269198924
2011-08-19,0.01374895969960634
2011-08-22,0.01114537444424231
2011-08-23,-0.0037717288807295793
2011-08-24,0.0036641516049360215
2011-08-25,-0.018568158519125577
2011-08-26,-0.01194734141712784
2011-08-29,-0.0028401633882043
2011-08-30,-0.0026772994698619408
2011-08-31,0.002227686322410654
2011-09-01,-0.00611137851032192
2011-09-02,0.00805054810426084
2011-09-06,0.016725717961327335
2011-09-07,-0.00042683738532046
2011-09-08,0.005322143096485061
2011-09-09,0.010399195065445462
2011-09-12,-0.0004471443628011997
2011-09-13,-0.013532856404436383
2011-09-14,0.00803670203706492
2011-09-15,-0.00337230409011932
2011-09-16,-0.02050897549862372
2011-09-20,0.00813579224596004
2011-09-21,0.00254568394476438
2011-09-22,0.00933154169343252
2011-09-26,0.017943378261405546
2011-09-27,-0.008005344088830819
2011-09-28,-0.00239632419796486
2011-09-29,-0.023304447170063736
2011-09-30,0.0057388263019311206
2011-10-03,0.015082069840220962
2011-10-04,0.00506476976158564
2011-10-05,0.01697086527794256
2011-10-06,0.00209151021592742
2011-10-07,-0.01130630724190074
2011-10-11,-0.006251148185085021
2011-10-12,-0.010149709505902361
2011-10-13,-0.00703494027806504
2011-10-14,0.00019833788109747995
2011-10-17,-0.00519771480408794
2011-10-18,-0.0018271085639077998
2011-10-19,0.00750373286774552
2011-10-20,-0.0018315106550244797
2011-10-21,0.00268652228139004
2011-10-24,-0.0065577678779877675
2011-10-25,0.0027751957494447
2011-10-26,-0.0034755260856205606
2011-10-27,-0.026233413425865482
2011-10-28,0.004591423061646019
2011-10-31,0.0004602697851011743
2011-11-01,0.006275631974769519
2011-11-02,0.0006972202809878807
2011-11-04,-0.00532376690548176
2011-11-07,-0.0033180806423705397
2011-11-08,0.01642706660087084
2011-11-09,0.0032701716361893804
2011-11-10,-0.00034241498183556
2011-11-11,0.00640796641199292
2011-11-14,-0.00151762307418166
2011-11-15,-0.0010487376202439002
2011-11-16,0.0038516453412267265
2011-11-17,-0.006895085455215879
2011-11-18,0.0070165613111562
2011-11-21,-0.00444191056130388
2011-11-22,-0.0004554631669185204
2011-11-25,-0.006482199587844799
2011-11-28,0.008620447898191098
2011-11-29,-0.0015928057867380004
2011-11-30,-0.00217850346809564
2011-12-01,0.00425091928494906
2011-12-02,-5.051737341839986e-06
2011-12-05,-0.00521624231695824
2011-12-06,0.011250479527196839
2011-12-07,-0.0019951155914405203
2011-12-08,0.0016659806638426801
2011-12-09,-0.01042493868636544
2011-12-12,-0.00166665224955672
2011-12-13,0.0010044237657363402
2011-12-14,-0.00120660666624098
2011-12-15,-0.00596989008015518
2011-12-16,0.006517855671035858
2011-12-19,-0.004366979845526258
2011-12-20,0.0069043430047115
2011-12-21,0.0017260474750203398
2011-12-22,-0.00355969564807416
2011-12-27,-0.0027273747837389967
2011-12-28,0.000689196196571366
2011-12-29,-6.681451602038018e-05
2011-12-30,-0.006694923936786797
2012-01-04,-0.007935176795103718
2012-01-05,-0.001761584489155
2012-01-06,0.00283216097275946
2012-01-10,-0.01093022885067916
2012-01-11,0.0008452897597760801
2012-01-12,0.0036912828456827996
2012-01-13,0.0028096853487295194
2012-01-17,-0.003822390408197139
2012-01-18,0.004372866245077099
2012-01-19,-0.0036119345494225004
2012-01-20,-0.01496237466724434
2012-01-23,-0.00748787961502252
2012-01-24,-0.0025575704834107597
2012-01-25,0.0058761121341271
2012-01-26,-0.00470457370721262
2012-01-27,-0.0017154481683684512
2012-01-30,0.006293707944445801
2012-01-31,0.0034849080046009395
2012-02-01,0.00166761536284936
2012-02-02,0.014543556436035542
2012-02-03,0.001701186617561154
2012-02-06,-1.0201382458960057e-05
2012-02-07,0.005901609388039963
2012-02-08,0.00931437808885456
2012-02-09,-0.004040899325360061
2012-02-10,-0.00275804434161242
2012-02-13,-0.0036700728118507007
2012-02-14,0.00816560351245674
2012-02-15,0.00934925172439024
2012-02-16,-0.00042963232460810005
2012-02-17,-0.008726824941878453
2012-02-21,-0.00550802990453296
2012-02-22,0.0006252733513524029
2012-02-23,0.0081998774230227
2012-02-24,0.00893231073038922
2012-02-27,-0.007577857131144421
2012-02-28,0.005601613129679541
2012-02-29,0.00054576149159244
2012-03-01,-0.019421131979875238
2012-03-02,-0.0013467875013498198
2012-03-05,0.0010083275325461593
2012-03-06,-0.008823036415201262
2012-03-07,0.0028536418136166602
2012-03-08,0.013108703816015699
2012-03-09,0.003628013424311599
2012-03-12,-0.014341156213212863
2012-03-13,0.00345589451881814
2012-03-14,0.0026025433223079803
2012-03-15,-0.0024608473258156405
2012-03-16,0.004767082307594761
2012-03-19,0.0025686444720454202
2012-03-21,-0.016824020079042143
2012-03-22,-0.0013939091380689456
2012-03-23,-0.0012419463981599601
2012-03-26,-0.004358223736994063
2012-03-27,0.008842462132810883
2012-03-28,0.004326325451789714
2012-03-29,-0.00614621514248138
2012-03-30,-0.00039659275592646495
2012-04-02,0.00442141311666346
2012-04-03,-0.011565107424269753
2012-04-04,-0.009614224770726898
2012-04-05,-0.00496134650813114
2012-04-09,-0.0014339824303312388
2012-04-10,0.0022286487552258725
2012-04-11,0.00785626545259668
2012-04-12,0.0024664540253531196
2012-04-13,0.0012847450151214598
2012-04-16,-0.00960546501218162
2012-04-17,-0.0035573579931831596
2012-04-18,0.006437785816425
2012-04-19,0.002634711519538583
2012-04-20,-0.00013727703356246
2012-04-23,0.004206475916140403
2012-04-24,-0.006932956347068057
2012-04-25,0.001037111646738557
2012-04-26,0.00532211248443138
2012-04-27,0.00856103327036842
2012-05-01,-0.0029736640346573976
2012-05-02,0.0013909100441262404
2012-05-07,-0.00767564966433502
2012-05-08,0.0019092320816159803
2012-05-09,0.00911524832628394
2012-05-10,-0.005159576984599519
2012-05-11,0.0026391379484558605
2012-05-14,-0.0022376202477262324
2012-05-15,0.00852495339225556
2012-05-16,0.01140111061904716
2012-05-17,-0.01205379129134582
2012-05-18,0.002528314585329561
2012-05-21,-0.00645132884108878
2012-05-22,0.0050256948556862595
2012-05-23,0.0095764034883414
2012-05-24,-0.00367488887436538
2012-05-25,0.005820115786694539
2012-05-29,-0.0065915369696758
2012-05-30,0.00490447079740258
2012-05-31,0.00045922370299416324
2012-06-01,0.014275001214389198
2012-06-04,0.01765937722411956
2012-06-05,-0.0211218630589388
2012-06-06,-0.00948275818726814
2012-06-07,0.0015049962446095798
2012-06-08,0.009230775638004637
2012-06-11,-0.00663857044735104
2012-06-12,0.00200947261954374
2012-06-13,0.0011005893095645974
2012-06-14,0.00317632104150588
2012-06-15,0.0008135510359220598
2012-06-18,-0.004082868809162619
2012-06-19,0.0007384674717148601
2012-06-20,-0.0027367450234426025
2012-06-21,-0.0008346548374993197
2012-06-22,0.0012292493746625006
2012-06-25,0.00346131432623746
2012-06-26,0.0016954040884175608
2012-06-27,0.0030622436813020197
2012-06-28,0.002829430427936801
2012-06-29,-0.01130101891724996
2012-07-02,0.00519960511896834
2012-07-03,0.0027612474628476206
2012-07-05,0.00200685748828776
2012-07-06,0.0041313041569895
2012-07-09,0.006705784445072359
2012-07-10,0.0014191539156797025
2012-07-11,0.009264460080287577
2012-07-12,0.01155324736957556
2012-07-13,0.006696356240634019
2012-07-17,0.03196054561874976
2012-07-18,0.0074159355156349985
2012-07-19,-0.006789846373557841
2012-07-20,0.01331336674607658
2012-07-23,0.01608559360627318
2012-07-24,-0.0004339694108297801
2012-07-25,0.02134884218543052
2012-07-26,-0.00718756816509806
2012-07-27,0.001071596363240421
2012-07-30,0.02440468698204196
2012-07-31,-0.01581838831930642
2012-08-01,0.00679146050093832
2012-08-02,-0.0024059158093039205
2012-08-03,-0.00199723330320008
2012-08-06,-0.00555073212344132
2012-08-07,-0.014659795344466852
2012-08-08,-0.0039812997065609606
2012-08-09,-0.00579124467517598
2012-08-10,-0.00400305609432288
2012-08-13,0.00027452914601278034
2012-08-14,0.0011857212053649193
2012-08-15,0.00467406905536714
2012-08-16,0.00279995028819678
2012-08-17,-0.00413212446712512
2012-08-20,0.0012005376965104199
2012-08-21,0.0012084319922553305
2012-08-22,-0.0018793616218633997
2012-08-23,0.00124457842984136
2012-08-24,-0.00429031506575538
2012-08-27,-0.0018826369088128805
2012-08-28,0.01607447468248306
2012-08-29,-0.00409500569387668
2012-08-30,0.0025467419366178206
2012-08-31,0.0026950601625388205
2012-09-04,-0.0031281302897326595
2012-09-05,0.01397771580899518
2012-09-06,0.007951021958084439
2012-09-07,-0.00523839424228198
2012-09-10,0.00036771638713395985
2012-09-11,0.0025877912536551562
2012-09-12,0.006041735964181479
2012-09-13,-0.00788403624604542
2012-09-14,-0.0005920500894847809
2012-09-18,-0.006751551745012939
2012-09-19,-0.00579684085881416
2012-09-20,0.003974525332896838
2012-09-21,-0.0029909973913603803
2012-09-24,-0.00063091540130788
2012-09-25,0.0052075653038768
2012-09-26,0.0014386990642801002
2012-09-27,-0.0013522880863383003
2012-09-28,0.007678911530314641
2012-10-01,-0.0010956037316067193
2012-10-02,0.00080149925246616
2012-10-03,0.00395260651268178
2012-10-04,0.0028561525825067996
2012-10-05,0.0002168230595211126
2012-10-09,0.009524104834401819
2012-10-10,0.00366601805713128
2012-10-11,-0.00030069432854693944
2012-10-12,-0.000975601040130554
2012-10-15,-0.0112326299385514
2012-10-16,0.0002089195768404799
2012-10-17,0.003487689770012699
2012-10-18,-0.00157529211682402
2012-10-19,-0.0003745727623734596
2012-10-22,0.005819315799112615
2012-10-23,-0.01705235646340732
2012-10-24,0.00018923956278688037
2012-10-25,-0.006422538346329094
2012-10-26,-0.0052089780086219065
2012-10-31,0.004903020009714859
2012-11-01,0.00162537018578928
2012-11-02,0.0005547560992276651
2012-11-05,0.0006470339649676597
2012-11-06,-0.0024763913298310202
2012-11-07,-0.003912451499802755
2012-11-08,-0.005744919990699521
2012-11-09,-0.0035315417569499203
2012-11-12,-0.00117302567384968
2012-11-13,-0.007120350445024575
2012-11-14,0.008465899497855355
2012-11-15,-0.006556870552563699
2012-11-16,-0.0014573610676887798
2012-11-19,0.0006648775689973405
2012-11-20,-0.00563121109196458
2012-11-21,-0.00429554523393314
2012-11-26,-0.005573979367196332
2012-11-27,-0.0017377306693338204
2012-11-28,-0.0061350330968210805
2012-11-29,0.0014619773681730799
2012-11-30,0.0004095070687814799
2012-12-03,-0.0015575193703214435
2012-12-04,-0.0002551545858062095
2012-12-05,0.00301421043600996
2012-12-06,-0.0020431028650148273
2012-12-07,0.0013884301527515332
2012-12-10,-0.004668421808600996
2012-12-11,0.00029215340053372047
2012-12-12,0.0043557237938024
2012-12-13,-0.005104803325812559
2012-12-14,0.010317450498061681
2012-12-17,0.020255509818427164
2012-12-18,0.0046642476050599594
2012-12-19,0.006404311668155061
2012-12-20,0.007308460684512266
2012-12-21,-0.008285099252018022
2012-12-26,0.006230871078649022
2012-12-27,-0.0029378454825749797
2012-12-28,-0.001056947959882263
2013-01-04,0.016792150902262777
2013-01-07,-0.02633298715865122
2013-01-08,-0.018054529205535283
2013-01-09,0.02938344616044372
2013-01-10,0.0013361049268606003
2013-01-11,-0.01780962290994398
2013-01-15,-0.00870211769628816
2013-01-16,-0.01879769870345114
2013-01-17,-0.01436496015768208
2013-01-18,0.0098150784216996
2013-01-22,-0.00885251137669444
2013-01-23,-0.006694626309542741
2013-01-24,0.02259066286789618
2013-01-25,-0.00288209549209478
2013-01-28,-0.007861880090301816
2013-01-29,0.007352537792450259
2013-01-30,0.00454554792596926
2013-01-31,0.017877141142491938
2013-02-01,-0.000267010907946584
2013-02-04,0.01861983353824774
2013-02-05,-1.644323458629992e-05
2013-02-06,0.00535233186555922
2013-02-07,0.006129291567909552
2013-02-08,-0.010695403972898181
2013-02-12,-0.00720323233203778
2013-02-13,-0.006599435320009358
2013-02-14,-0.00488879165037882
2013-02-15,-0.011681888102176442
2013-02-19,-0.003594508700855859
2013-02-20,-0.00876799571549718
2013-02-21,-0.003206490754310981
2013-02-22,0.00810167144867132
2013-02-25,-0.004027705943530667
2013-02-26,0.00671591991256394
2013-02-27,-0.01308816405250352
2013-02-28,0.0041227212342401995
2013-03-01,0.013648833795665696
2013-03-04,0.00393970233602186
2013-03-05,-0.015596668450184759
2013-03-06,0.0019020980991956852
2013-03-07,-0.005166734206511699
2013-03-08,0.004491595658006598
2013-03-11,0.01337241942642662
2013-03-12,-0.0130543602042761
2013-03-13,0.00524823629262304
2013-03-14,0.004781197513518359
2013-03-15,-0.00893860620347492
2013-03-18,-0.00011141008809937951
2013-03-19,0.00016241260193389988
2013-03-21,-0.010610566749389339
2013-03-22,-0.0014498213052290005
2013-03-25,0.0009146437619969399
2013-03-26,0.0019370991172508196
2013-03-27,-0.006240307212549801
2013-03-28,-0.006328578660618879
2013-04-01,-0.013993986328593624
2013-04-02,0.0408077295577185
2013-04-03,0.005754928675918059
2013-04-04,0.02251097114331868
2013-04-05,0.04068232369099642
2013-04-08,0.0005077851666936781
2013-04-09,-0.024252176296662403
