date,strategy_return,long_return,short_return,long_only_return,capital,capital_long_only,pnl,pnl_pct,is_correct,win_rate_total,win_rate_20d,total_days
2016-11-29,-0.001325,0.003969,0.005295,0.003969,1281413.0,1001681.0,281413.0,0.281413,0,0.5878,0.55,131
2016-11-30,0.001902,0.002422,0.000521,0.002422,1283850.0,1004108.0,283850.0,0.28385,1,0.5909,0.6,132
2016-12-01,0.014611,0.010846,-0.003765,0.010846,1302609.0,1014999.0,302609.0,0.302609,1,0.594,0.6,133
2016-12-02,0.007309,-0.001551,-0.008859,-0.001551,1312129.0,1013425.0,312129.0,0.312129,1,0.597,0.6,134
2016-12-05,-0.004264,-0.005828,-0.001564,-0.005828,1306534.0,1007519.0,306534.0,0.306534,0,0.5926,0.6,135
2016-12-06,0.010596,0.010688,9.2e-05,0.010688,1320377.0,1018287.0,320377.0,0.320377,1,0.5956,0.65,136
2016-12-07,-0.00328,0.008986,0.012266,0.008986,1316046.0,1027437.0,316046.0,0.316046,0,0.5912,0.6,137
2016-12-08,0.006193,0.004556,-0.001636,0.004556,1324196.0,1032119.0,324196.0,0.324196,1,0.5942,0.65,138
2016-12-09,0.018055,0.018791,0.000736,0.018791,1348104.0,1051513.0,348104.0,0.348104,1,0.5971,0.65,139
2016-12-12,0.02612,0.015113,-0.011007,0.015113,1383316.0,1067405.0,383316.0,0.383316,1,0.6,0.65,140
2016-12-13,0.002903,0.011172,0.008268,0.011172,1387332.0,1079330.0,387332.0,0.387332,1,0.6028,0.65,141
2016-12-14,0.004848,-0.002125,-0.006973,-0.002125,1394058.0,1077037.0,394058.0,0.394058,1,0.6056,0.7,142
2016-12-15,0.008177,-0.001452,-0.009629,-0.001452,1405457.0,1075473.0,405457.0,0.405457,1,0.6084,0.7,143
2016-12-16,-0.004737,0.002608,0.007346,0.002608,1398799.0,1078279.0,398799.0,0.398799,0,0.6042,0.7,144
2016-12-19,0.010699,0.011313,0.000614,0.011313,1413766.0,1090478.0,413766.0,0.413766,1,0.6069,0.7,145
2016-12-20,0.011906,0.001336,-0.010569,0.001336,1430597.0,1091935.0,430597.0,0.430597,1,0.6096,0.75,146
2016-12-21,0.000358,-0.003041,-0.003399,-0.003041,1431109.0,1088614.0,431109.0,0.431109,1,0.6122,0.75,147
2016-12-22,-0.001846,-0.00292,-0.001074,-0.00292,1428467.0,1085435.0,428467.0,0.428467,0,0.6081,0.7,148
2016-12-27,0.001427,0.003096,0.001669,0.003096,1430505.0,1088796.0,430505.0,0.430505,1,0.6107,0.75,149
2016-12-28,-0.006533,-0.001918,0.004615,-0.001918,1421159.0,1086707.0,421159.0,0.421159,0,0.6067,0.7,150
2016-12-29,0.005764,-0.001967,-0.007732,-0.001967,1429351.0,1084569.0,429351.0,0.429351,1,0.6093,0.75,151
2016-12-30,-0.005184,-0.003465,0.001719,-0.003465,1421941.0,1080811.0,421941.0,0.421941,0,0.6053,0.7,152
2017-01-04,-0.001137,0.011267,0.012404,0.011267,1420325.0,1092989.0,420325.0,0.420325,0,0.6013,0.65,153
2017-01-05,-0.006082,-0.012712,-0.00663,-0.012712,1411686.0,1079095.0,411686.0,0.411686,0,0.5974,0.6,154
2017-01-06,0.007056,0.00357,-0.003486,0.00357,1421647.0,1082947.0,421647.0,0.421647,1,0.6,0.65,155
2017-01-10,-0.005458,-0.00988,-0.004422,-0.00988,1413887.0,1072247.0,413887.0,0.413887,0,0.5962,0.6,156
2017-01-11,-0.007389,0.0,0.007389,0.0,1403440.0,1072247.0,403440.0,0.40344,0,0.5924,0.6,157
2017-01-12,0.016193,0.001205,-0.014988,0.001205,1426166.0,1073539.0,426166.0,0.426166,1,0.5949,0.6,158
2017-01-13,-0.010514,-0.002414,0.008099,-0.002414,1411172.0,1070947.0,411172.0,0.411172,0,0.5912,0.55,159
2017-01-17,0.003132,-0.008493,-0.011626,-0.008493,1415592.0,1061851.0,415592.0,0.415592,1,0.5938,0.55,160
2017-01-18,-0.011545,-0.001355,0.01019,-0.001355,1399249.0,1060412.0,399249.0,0.399249,0,0.5901,0.5,161
2017-01-19,0.005922,0.005179,-0.000743,0.005179,1407536.0,1065905.0,407536.0,0.407536,1,0.5926,0.5,162
2017-01-20,-0.01002,-0.002861,0.007159,-0.002861,1393432.0,1062855.0,393432.0,0.393432,0,0.589,0.45,163
2017-01-23,-0.002208,-0.005166,-0.002958,-0.005166,1390355.0,1057364.0,390355.0,0.390355,0,0.5854,0.45,164
2017-01-24,0.002886,-0.000703,-0.003589,-0.000703,1394368.0,1056621.0,394368.0,0.394368,1,0.5879,0.45,165
2017-01-25,0.000251,-0.006313,-0.006564,-0.006313,1394718.0,1049951.0,394718.0,0.394718,1,0.5904,0.45,166
2017-01-26,-0.006757,-0.005005,0.001753,-0.005005,1385293.0,1044696.0,385293.0,0.385293,0,0.5868,0.4,167
2017-01-27,0.010687,0.010005,-0.000682,0.010005,1400098.0,1055149.0,400098.0,0.400098,1,0.5893,0.45,168
2017-01-30,0.001971,-0.000466,-0.002437,-0.000466,1402858.0,1054657.0,402858.0,0.402858,1,0.5917,0.45,169
2017-01-31,-0.002262,-0.002791,-0.000529,-0.002791,1399684.0,1051713.0,399684.0,0.399684,0,0.5882,0.45,170
2017-02-01,0.000913,0.008201,0.007288,0.008201,1400963.0,1060338.0,400963.0,0.400963,1,0.5906,0.45,171
2017-02-02,0.014416,-0.001063,-0.015479,-0.001063,1421159.0,1059211.0,421159.0,0.421159,1,0.593,0.5,172
2017-02-03,-0.003166,0.004355,0.007521,0.004355,1416659.0,1063824.0,416659.0,0.416659,0,0.5896,0.5,173
2017-02-06,-0.006175,-0.004611,0.001564,-0.004611,1407912.0,1058919.0,407912.0,0.407912,0,0.5862,0.5,174
2017-02-07,0.000115,0.000519,0.000403,0.000519,1408074.0,1059469.0,408074.0,0.408074,1,0.5886,0.5,175
2017-02-08,0.012747,0.003465,-0.009282,0.003465,1426023.0,1063140.0,426023.0,0.426023,1,0.5909,0.55,176
2017-02-09,0.005812,-0.001433,-0.007245,-0.001433,1434312.0,1061617.0,434312.0,0.434312,1,0.5932,0.6,177
2017-02-10,0.009144,0.013942,0.004799,0.013942,1447427.0,1076418.0,447427.0,0.447427,1,0.5955,0.6,178
2017-02-13,0.008297,0.013628,0.005331,0.013628,1459435.0,1091087.0,459435.0,0.459435,1,0.5978,0.65,179
2017-02-14,-0.004289,-0.009294,-0.005005,-0.009294,1453176.0,1080947.0,453176.0,0.453176,0,0.5944,0.6,180
2017-02-15,0.003936,0.003936,0.0,0.003936,1458896.0,1085202.0,458896.0,0.458896,1,0.5967,0.65,181
2017-02-16,-0.001343,-0.001343,0.0,-0.001343,1456936.0,1083744.0,456936.0,0.456936,0,0.5934,0.6,182
2017-02-17,0.002603,0.003074,0.000471,0.003074,1460729.0,1087075.0,460729.0,0.460729,1,0.5956,0.65,183
2017-02-21,0.001812,0.005093,0.003281,0.005093,1463376.0,1092611.0,463376.0,0.463376,1,0.5978,0.7,184
2017-02-22,-0.001901,-0.003586,-0.001686,-0.003586,1460595.0,1088692.0,460595.0,0.460595,0,0.5946,0.65,185
2017-02-23,0.001312,0.003217,0.001905,0.003217,1462511.0,1092195.0,462511.0,0.462511,1,0.5968,0.65,186
2017-02-24,-0.002862,0.004439,0.007301,0.004439,1458326.0,1097043.0,458326.0,0.458326,0,0.5936,0.65,187
2017-02-27,0.015751,-0.001786,-0.017537,-0.001786,1481296.0,1095083.0,481296.0,0.481296,1,0.5957,0.65,188
2017-02-28,0.008586,0.005054,-0.003532,0.005054,1494014.0,1100618.0,494014.0,0.494014,1,0.5979,0.65,189
2017-03-01,0.004611,0.003661,-0.000951,0.003661,1500903.0,1104647.0,500903.0,0.500903,1,0.6,0.7,190
2017-03-02,0.002734,0.004855,0.002121,0.004855,1505007.0,1110010.0,505007.0,0.505007,1,0.6021,0.7,191
2017-03-03,0.005676,-0.000507,-0.006183,-0.000507,1513549.0,1109446.0,513549.0,0.513549,1,0.6042,0.7,192
2017-03-06,0.007659,0.004823,-0.002837,0.004823,1525142.0,1114797.0,525142.0,0.525142,1,0.6062,0.75,193
2017-03-07,-0.001332,0.002463,0.003795,0.002463,1523111.0,1117542.0,523111.0,0.523111,0,0.6031,0.75,194
2017-03-08,0.003969,-0.001684,-0.005653,-0.001684,1529156.0,1115661.0,529156.0,0.529156,1,0.6051,0.75,195
2017-03-09,-0.00362,-0.00118,0.00244,-0.00118,1523621.0,1114345.0,523621.0,0.523621,0,0.602,0.7,196
2017-03-10,-0.004459,0.009854,0.014313,0.009854,1516827.0,1125326.0,516827.0,0.516827,0,0.599,0.65,197
2017-03-13,0.001388,0.003386,0.001998,0.003386,1518933.0,1129136.0,518933.0,0.518933,1,0.601,0.65,198
2017-03-14,-0.003319,-0.005643,-0.002324,-0.005643,1513891.0,1122764.0,513891.0,0.513891,0,0.598,0.6,199
2017-03-15,0.004075,-0.000476,-0.004551,-0.000476,1520060.0,1122230.0,520060.0,0.52006,1,0.6,0.65,200
2017-03-16,-0.004244,-0.004244,0.0,-0.004244,1513608.0,1117466.0,513608.0,0.513608,0,0.597,0.6,201
2017-03-17,0.0028,0.001627,-0.001173,0.001627,1517846.0,1119285.0,517846.0,0.517846,1,0.599,0.65,202
2017-03-21,-0.009632,-0.006228,0.003404,-0.006228,1503226.0,1112314.0,503226.0,0.503226,0,0.5961,0.6,203
2017-03-22,0.015413,0.002412,-0.013001,0.002412,1526395.0,1114997.0,526395.0,0.526395,1,0.598,0.6,204
2017-03-23,-0.007485,-0.000853,0.006632,-0.000853,1514971.0,1114046.0,514971.0,0.514971,0,0.5951,0.6,205
2017-03-24,0.003424,0.002545,-0.00088,0.002545,1520159.0,1116881.0,520159.0,0.520159,1,0.5971,0.6,206
2017-03-27,0.002313,0.000476,-0.001837,0.000476,1523675.0,1117413.0,523675.0,0.523675,1,0.599,0.65,207
2017-03-28,-0.002179,0.00428,0.006458,0.00428,1520355.0,1122195.0,520355.0,0.520355,0,0.5962,0.6,208
2017-03-29,-0.009148,-0.00208,0.007069,-0.00208,1506446.0,1119861.0,506446.0,0.506446,0,0.5933,0.55,209
2017-03-30,0.011857,0.001656,-0.010202,0.001656,1524309.0,1121715.0,524309.0,0.524309,1,0.5952,0.55,210
2017-03-31,-0.004608,-0.00321,0.001399,-0.00321,1517284.0,1118115.0,517284.0,0.517284,0,0.5924,0.5,211
2017-04-03,-0.010665,-0.00363,0.007035,-0.00363,1501103.0,1114057.0,501103.0,0.501103,0,0.5896,0.45,212
2017-04-04,-0.008233,-0.012272,-0.004039,-0.012272,1488744.0,1100384.0,488744.0,0.488744,0,0.5869,0.4,213
2017-04-05,-0.009931,-0.009931,0.0,-0.009931,1473959.0,1089456.0,473959.0,0.473959,0,0.5841,0.4,214
2017-04-06,-0.002753,-0.005976,-0.003223,-0.005976,1469901.0,1082946.0,469901.0,0.469901,0,0.5814,0.35,215
2017-04-07,0.014404,0.011783,-0.002621,0.011783,1491074.0,1095706.0,491074.0,0.491074,1,0.5833,0.4,216
2017-04-10,-0.004877,-0.00554,-0.000663,-0.00554,1483801.0,1089636.0,483801.0,0.483801,0,0.5806,0.4,217
2017-04-11,-0.004963,-0.004963,0.0,-0.004963,1476438.0,1084228.0,476438.0,0.476438,0,0.578,0.35,218
2017-04-12,-0.014026,-0.014198,-0.000172,-0.014198,1455728.0,1068834.0,455728.0,0.455728,0,0.5753,0.35,219
2017-04-13,0.00683,0.002341,-0.004489,0.002341,1465671.0,1071336.0,465671.0,0.465671,1,0.5773,0.35,220
2017-04-17,0.003721,0.004298,0.000577,0.004298,1471125.0,1075941.0,471125.0,0.471125,1,0.5792,0.4,221
2017-04-18,0.000511,-0.00549,-0.006001,-0.00549,1471877.0,1070034.0,471877.0,0.471877,1,0.5811,0.4,222
2017-04-19,0.002133,0.002341,0.000208,0.002341,1475016.0,1072539.0,475016.0,0.475016,1,0.583,0.45,223
2017-04-20,0.011923,0.009734,-0.002188,0.009734,1492603.0,1082979.0,492603.0,0.492603,1,0.5848,0.45,224
2017-04-21,-0.003069,-0.002138,0.000931,-0.002138,1488021.0,1080664.0,488021.0,0.488021,0,0.5822,0.45,225
2017-04-24,-0.000641,0.000714,0.001355,0.000714,1487067.0,1081435.0,487067.0,0.487067,0,0.5796,0.4,226
2017-04-25,0.00404,0.001867,-0.002173,0.001867,1493075.0,1083454.0,493075.0,0.493075,1,0.5815,0.4,227
